order_id,order_date,channel,sku,product_name,qty,unit_price,discount_pct,line_total
#94781,2025-08-05,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94782,2025-08-06,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94783,2025-08-29,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94783,2025-08-29,Amazon,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.15,481.95
#94783,2025-08-29,Amazon,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94784,2025-08-04,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,6,42.0,0.45,138.6
#94784,2025-08-04,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#94784,2025-08-04,Wholesale,VS-CI-12,12in Cast Iron Skillet,12,95.0,0.45,627.0
#94784,2025-08-04,Wholesale,VS-CB-MAP,Maple Cutting Board,12,58.0,0.45,382.8
#94785,2025-08-18,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94785,2025-08-18,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94786,2025-08-02,Wholesale,VS-CB-WAL,Walnut Cutting Board,24,68.0,0.45,897.6
#94787,2025-08-03,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#94788,2025-08-28,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94789,2025-08-03,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94789,2025-08-03,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.1,170.1
#94790,2025-08-01,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94790,2025-08-01,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94790,2025-08-01,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94791,2025-08-11,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.2,31.2
#94791,2025-08-11,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94792,2025-08-10,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94793,2025-08-23,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94793,2025-08-23,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94794,2025-08-16,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94794,2025-08-16,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94795,2025-08-24,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94795,2025-08-24,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94796,2025-08-19,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.2,31.2
#94796,2025-08-19,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#94796,2025-08-19,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94796,2025-08-19,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94797,2025-08-04,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#94798,2025-08-06,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#94798,2025-08-06,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#94799,2025-08-15,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94800,2025-08-14,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#94800,2025-08-14,Wholesale,VS-CB-MAP,Maple Cutting Board,6,58.0,0.45,191.4
#94801,2025-08-20,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94801,2025-08-20,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#94802,2025-08-25,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94803,2025-08-20,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94803,2025-08-20,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94804,2025-08-18,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94805,2025-08-05,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#94806,2025-08-27,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94806,2025-08-27,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94806,2025-08-27,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.15,49.3
#94807,2025-08-07,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94807,2025-08-07,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#94808,2025-08-22,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#94809,2025-08-22,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94810,2025-08-14,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#94811,2025-08-16,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.2,151.2
#94811,2025-08-16,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94811,2025-08-16,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#94811,2025-08-16,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94812,2025-08-02,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94812,2025-08-02,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#94813,2025-08-22,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94813,2025-08-22,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94813,2025-08-22,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.1,85.5
#94814,2025-08-28,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#94815,2025-08-11,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94816,2025-08-05,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94816,2025-08-05,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.15,57.8
#94816,2025-08-05,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94817,2025-08-02,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94818,2025-08-24,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.15,55.25
#94819,2025-08-17,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#94820,2025-08-23,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.2,62.4
#94820,2025-08-23,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94820,2025-08-23,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94820,2025-08-23,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94821,2025-08-20,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#94821,2025-08-20,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94822,2025-08-31,Shopify,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.0,237.0
#94822,2025-08-31,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94823,2025-08-29,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#94824,2025-08-10,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94824,2025-08-10,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#94824,2025-08-10,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#94825,2025-08-29,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94825,2025-08-29,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.15,321.3
#94825,2025-08-29,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#94825,2025-08-29,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94826,2025-08-07,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.1,106.2
#94826,2025-08-07,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94827,2025-08-13,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94828,2025-08-03,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#94828,2025-08-03,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,24,74.0,0.45,976.8
#94829,2025-08-16,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94829,2025-08-16,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94829,2025-08-16,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94829,2025-08-16,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94830,2025-08-11,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94830,2025-08-11,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94830,2025-08-11,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94830,2025-08-11,Amazon,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94831,2025-08-24,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94832,2025-08-29,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94833,2025-08-28,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94834,2025-08-20,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94834,2025-08-20,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94834,2025-08-20,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94834,2025-08-20,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#94835,2025-08-22,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.2,453.6
#94836,2025-08-15,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94836,2025-08-15,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.15,161.5
#94837,2025-08-07,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#94838,2025-08-28,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94839,2025-08-29,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94840,2025-08-16,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#94840,2025-08-16,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#94841,2025-08-31,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94841,2025-08-31,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94842,2025-08-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94842,2025-08-01,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#94843,2025-08-15,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94844,2025-08-15,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94845,2025-08-24,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94845,2025-08-24,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94845,2025-08-24,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.2,63.2
#94845,2025-08-24,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94846,2025-08-09,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94847,2025-08-08,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94847,2025-08-08,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.2,100.8
#94847,2025-08-08,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94848,2025-08-10,Wholesale,VS-KNF-CHEF,8in Chef Knife,6,65.0,0.45,214.5
#94849,2025-08-17,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94850,2025-08-25,Wholesale,VS-CI-10,10in Cast Iron Skillet,24,79.0,0.45,1042.8
#94851,2025-08-06,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94852,2025-08-08,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94852,2025-08-08,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.2,59.2
#94852,2025-08-08,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.2,52.0
#94852,2025-08-08,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94853,2025-08-16,Amazon,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#94854,2025-08-22,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94854,2025-08-22,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94855,2025-08-11,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94855,2025-08-11,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94856,2025-08-28,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94856,2025-08-28,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#94857,2025-08-06,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94858,2025-08-26,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94858,2025-08-26,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94858,2025-08-26,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#94859,2025-08-12,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,12,129.0,0.45,851.4
#94860,2025-08-31,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94861,2025-08-29,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94861,2025-08-29,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94862,2025-08-20,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94863,2025-08-24,Wholesale,VS-UTN-SET,6-Piece Utensil Set,12,59.0,0.45,389.4
#94864,2025-08-20,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.1,256.5
#94864,2025-08-20,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94865,2025-08-25,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94865,2025-08-25,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#94865,2025-08-25,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94866,2025-08-07,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94867,2025-08-28,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#94867,2025-08-28,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.15,100.3
#94868,2025-08-23,Wholesale,VS-CB-MAP,Maple Cutting Board,24,58.0,0.45,765.6
#94868,2025-08-23,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,6,129.0,0.45,425.7
#94869,2025-08-22,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94869,2025-08-22,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#94869,2025-08-22,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94869,2025-08-22,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#94870,2025-08-22,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94871,2025-08-29,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94872,2025-08-01,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94872,2025-08-01,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94873,2025-08-05,Amazon,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#94874,2025-08-04,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.1,348.3
#94875,2025-08-24,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94875,2025-08-24,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.2,151.2
#94875,2025-08-24,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94876,2025-08-12,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94876,2025-08-12,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#94876,2025-08-12,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94876,2025-08-12,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#94877,2025-08-18,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94878,2025-08-18,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94879,2025-08-11,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94879,2025-08-11,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.15,67.15
#94879,2025-08-11,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94879,2025-08-11,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#94880,2025-08-27,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94880,2025-08-27,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.2,104.0
#94881,2025-08-17,Wholesale,VS-CB-WAL,Walnut Cutting Board,12,68.0,0.45,448.8
#94882,2025-08-14,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94882,2025-08-14,Amazon,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#94883,2025-08-27,Wholesale,VS-KNF-CHEF,8in Chef Knife,12,65.0,0.45,429.0
#94883,2025-08-27,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#94884,2025-08-05,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.15,35.7
#94884,2025-08-05,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#94884,2025-08-05,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#94885,2025-08-25,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94886,2025-08-05,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#94886,2025-08-05,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94887,2025-08-17,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94888,2025-08-15,Amazon,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#94889,2025-08-07,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94890,2025-08-01,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#94891,2025-08-02,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,12,129.0,0.45,851.4
#94891,2025-08-02,Wholesale,VS-UTN-SET,6-Piece Utensil Set,12,59.0,0.45,389.4
#94891,2025-08-02,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#94891,2025-08-02,Wholesale,VS-CI-12,12in Cast Iron Skillet,6,95.0,0.45,313.5
#94892,2025-08-16,Amazon,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94892,2025-08-16,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94892,2025-08-16,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94892,2025-08-16,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#94893,2025-08-14,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#94894,2025-08-29,Wholesale,VS-KNF-SET5,5-Piece Knife Set,24,189.0,0.45,2494.8
#94894,2025-08-29,Wholesale,VS-CB-MAP,Maple Cutting Board,24,58.0,0.45,765.6
#94895,2025-08-01,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94895,2025-08-01,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#94895,2025-08-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94895,2025-08-01,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#94896,2025-08-15,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94897,2025-08-18,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#94897,2025-08-18,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94897,2025-08-18,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.2,152.0
#94897,2025-08-18,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#94898,2025-08-07,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94898,2025-08-07,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94899,2025-08-18,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94899,2025-08-18,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94900,2025-08-01,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.15,71.4
#94900,2025-08-01,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94900,2025-08-01,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.15,35.7
#94900,2025-08-01,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94901,2025-08-12,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94902,2025-08-24,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#94903,2025-08-14,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94904,2025-08-31,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94905,2025-08-26,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94906,2025-08-08,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#94906,2025-08-08,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#94907,2025-08-16,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#94908,2025-08-30,Wholesale,VS-CI-10,10in Cast Iron Skillet,6,79.0,0.45,260.7
#94909,2025-08-17,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#94909,2025-08-17,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94910,2025-08-31,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#94910,2025-08-31,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#94910,2025-08-31,Wholesale,VS-KNF-SET5,5-Piece Knife Set,6,189.0,0.45,623.7
#94910,2025-08-31,Wholesale,VS-CI-10,10in Cast Iron Skillet,24,79.0,0.45,1042.8
#94911,2025-08-28,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#94912,2025-08-27,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#94912,2025-08-27,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#94912,2025-08-27,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#94913,2025-08-22,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#94913,2025-08-22,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94914,2025-08-13,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#94914,2025-08-13,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94915,2025-08-16,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#94915,2025-08-16,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#94915,2025-08-16,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#94915,2025-08-16,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94916,2025-08-12,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.1,75.6
#94917,2025-08-13,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94917,2025-08-13,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#94917,2025-08-13,Amazon,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#94918,2025-08-14,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#94918,2025-08-14,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#94919,2025-08-15,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#94920,2025-08-04,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
